filename,text,age,up_votes,down_votes,gender,accent,duration,pitch,formants,intensity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma,zero_crossing_rate,spectral_rolloff,cluster_label
cv-valid-test/sample-000003.mp3,down below in the darkness were hundreds of people sleeping in peace,twenties,0.574853182767199,-0.2456665497097029,0.567236724598358,0.9810459678037172,2.1784210033470983,-0.4643968895405722,-0.0126977203153576,-1.002925018672527,-1.5560225456970391,-0.0181810860536338,1.1597095865593874,-0.9581031829658488,1.1411159024480595,-0.0492566327344374,0.2754080617829552,1.165664944573084,-0.8647631463470294,-0.4155442073036895,-1.1712087800759037,-0.5908844889405024,-0.4020380461331723,0.5457701452326522,0.3678065184281163,0.4883120544362012,0.1919323365450123,-0.5068667163088165,-0.6369366437313604,-0.4628738475437465,-0.4462160810684037,-0.3706287012566285,0.2094780317104188,-0.6046513476268538
cv-valid-test/sample-000005.mp3,down below in the darkness were hundreds of people sleeping in peace,twenties,0.574853182767199,2.0062768226292405,0.567236724598358,0.9810459678037172,0.3201158106492808,-0.8707947039326839,-0.2128418235108387,-0.0105520843441477,0.4436017406703289,0.7434291254029419,-0.0258694348417026,0.5155319316149832,0.5687273416082782,-0.3035429362882686,1.3913635874571055,0.0903729764028661,-1.4818462628706386,0.2073770133575062,0.250209673703371,0.0187974089745072,-0.8086447966203137,1.193235218608693,0.5805682903438042,1.078258044357928,-0.4752778366664624,-0.2084981198531755,1.1114696607513153,0.0304718233816283,-0.7736118498838894,-0.6480191916785291,-0.6228836825306375,1.1755860773562994
cv-valid-test/sample-000008.mp3,this was the strangest of all things that ever came to earth from outer space,thirties,-0.4913850391335543,-0.2456665497097029,0.567236724598358,-0.9397203886200544,1.3004893799255168,0.3803253803057472,-0.9277069498070416,1.4191413908804384,1.4188680144593442,0.5046654788172512,0.0521543292456351,1.3551769685498298,-3.460788208715797,0.0229005399541482,-1.2481089953601592,2.580286384572873,-3.1135023402042297,-1.5151863989843763,2.344385054731388,-2.565617673851468,0.227343653821629,0.3620516175226818,-0.5050074394751211,-1.02233555650681,0.1238141666048308,1.3999102658642748,0.0630862287453367,2.6764339316285097,-0.0168729957769175,0.8593542387113479,-0.291813266000439,0.582173602361915
cv-valid-test/sample-000009.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,fifties,0.2194404421336145,-0.2456665497097029,0.567236724598358,0.9810459678037172,0.1884205372064431,0.1353759889671618,0.0161106672887374,-0.3118482986484038,0.4176925794421818,0.5315288375222376,-1.9392619576053456,0.2174817832374496,-0.1843940603158448,-0.8270578360113398,0.7409991954935263,-1.9707050156666728,0.3064832673204054,-0.9396757746311244,0.337798989452484,-1.7122003428436543,-2.16806500299114,1.0316809666094513,1.2691972737590618,0.829878218020509,0.7083742762104331,0.2410778254390796,0.984710119375905,-0.5680971969349637,-0.8729885987571749,-0.0437157342632736,-0.7349816983086878,1.1755860773562994
cv-valid-test/sample-000014.mp3,follow the instructions here,twenties,-0.4913850391335543,-0.2456665497097029,0.567236724598358,0.4048160608765858,-1.113822584483834,-0.2917934548727282,0.0530714886159464,-0.4828232131567856,-0.0392792513837942,-0.1209772264685246,0.1276524980304827,1.5023053297255875,0.5979931894522739,0.2206621365896457,-0.0915004064951465,1.951552571989367,-0.2201221222385812,0.3786820247360263,1.8548171149141888,-0.1101661760269277,0.0642320253608052,-0.2179142444678244,-1.1289948949608255,-0.6711898338344295,-1.4460591450780051,-1.322162372987203,-0.791518244883696,-0.124093994022402,1.754302565883159,-0.2320907550569367,0.1759033232260535,-1.1980638226212383
cv-valid-test/sample-000018.mp3,i'm going away he said,fourties,0.574853182767199,-0.2456665497097029,0.567236724598358,-0.9397203886200544,-0.6602301089789506,1.1829301399075087,-0.148506003791436,-0.6664103960557908,-0.7373435875203833,-1.0923990060595428,-1.7987908777799162,1.682452276434258,-1.3212963224020382,-0.3031552869313632,-1.0043577765321348,-0.1517329895082307,-0.6199633921995756,-0.3989159820782297,0.5252567417641519,-0.6312275011974018,1.5334875170959634,0.3058873013744317,0.7519460008475239,0.582877929314393,0.335346234927186,1.725528248823419,0.5658698574385248,1.219631949699558,-1.3702154455163509,0.3932402939700666,0.0207534847021514,-0.6046513476268538
cv-valid-test/sample-000022.mp3,some of the grey ash was falling off the circular edge,twenties,0.2194404421336145,-0.2456665497097029,0.567236724598358,-0.9397203886200544,-0.0456890324430448,0.2626318364010413,-0.0086359588994676,-0.8570166767509655,-0.532966071959475,0.6673859242027601,-0.1855804316569778,-0.6749241045525409,0.2107505600738123,1.1681848167470048,1.3631465999833212,0.7219607520415258,-0.1613502137170221,-0.0179498111778673,0.7499555381019499,1.1952612932861324,-0.2459970663838244,-0.4536265498402735,-0.8602665471809419,-1.5525045684971637,-1.0650786490962287,-0.8978167302771897,-0.4413438785421477,-0.18254733899628,0.7243584243962796,-0.1697375264418318,-0.2638529780414531,-1.1980638226212383
cv-valid-test/sample-000026.mp3,you'll take fifty and like it,fifties,-0.4913850391335543,-0.2456665497097029,0.567236724598358,-0.9397203886200544,-0.2797986020925327,-0.523548618952835,-0.0361002537982234,-0.7170134466726165,-0.0318020982079012,0.1765016904030234,-1.011432379183569,-0.7044484767093372,0.0169630998811284,-0.6103760366564333,-1.0589129440153888,-1.007779423507954,-0.6285855383278159,-1.057512324744298,0.8404220784976273,0.1546794714529858,-1.895746715096488,1.7564750567305054,-1.0536825229210929,-1.1622105443331348,-0.8028182240037324,-1.0216791186159582,-1.054512458390747,-0.9539959133822472,1.4307531972715766,-0.2079603855489973,0.4080859992191996,-1.1980638226212383
cv-valid-test/sample-000031.mp3,if i had told you you wouldn't have seen the pyramids,twenties,-0.1359722984999698,-0.2456665497097029,0.567236724598358,-1.708026931189563,-0.001781391412764,-0.1223066596030543,-8.656645819149217,5.124034131472311,2.4734720757370297,-0.2368363449857953,1.1041554148076294,0.800145016842562,1.4297231230870993,-0.0829664235453227,0.2994213165012058,0.5644685563451421,0.4438262825745656,1.4024962221180888,-0.4274946288103556,1.4072844101403457,0.1954963548424137,-0.2416996973356823,0.4714549834209897,0.4695709162209938,-0.6645270888197422,0.2926875048878437,-0.564673274874791,-0.156555867306055,-0.8301876871675773,-0.1616411434974174,0.725801264691943,0.582173602361915
cv-valid-test/sample-000033.mp3,i told him we could teach her to ignore people who waste her time,thirties,-0.4913850391335543,-0.2456665497097029,-1.622098001921621,-0.5555671173353001,0.393276779267746,-0.1853904384471517,0.0446268767388526,-1.2503134072054345,-2.5767428028999984,-1.416941416962204,-0.217048905141118,0.9880261409349234,-0.6403390174094568,0.2088257086599177,0.9150296707177064,0.4455175249840649,1.1468012601252724,-0.2965800160556098,0.8654122211797666,0.3588386371754378,-0.8756479121170904,-1.0731825306760483,0.0654225568951717,-0.5294872525618529,-0.4419922158421434,-0.7127130701062036,-0.6995047223177644,-0.7029008480137837,0.7116502929937191,1.2602027369930422,1.503824330624427,-0.0112388726324694
